"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"12145","Horned Grebe","Horned Grebe",1970,2017,0.304337,0.545652,0.92289473582754,FALSE,0,-0.0153652257197626,-0.0316359226733729,0.000905471233847752,0.0227102476059587,0.0114726132766619,0.0339478819352555,0.00290876139894886,-0.00118097136582326,0.00699849416372099,2067,0,0.929,19,0.674,40,0.165,NA
"12193","Horned Lark","Horned Lark",1970,2017,57.1610348958333,99.301234,0.219905701615162,FALSE,0,-0.0251905387159015,-0.0318768273833626,-0.0185042500484405,0,-0.000154466326836385,0.000154466326836385,0.000546901577886936,0.000170955020237977,0.000922848135535896,2067,0,1,14,1,28,0.657,48
"12241","House Finch","House Finch",1970,2017,5.75657189583333,7.121142,0.194355034387965,FALSE,0,0.00218065109349675,-0.00830065139606125,0.0126619535830548,0,-0.000380405456417933,0.000380405456417933,0.00134377832017901,0.000418648483428117,0.00226890815692991,2067,0,0.169,NA,0.011,NA,0,NA
"12289","House Sparrow","House Sparrow",1970,2017,42.0236079583333,87.178419,0.117010594228651,FALSE,0,-0.0359352204274813,-0.0413524298159497,-0.0305180110390129,0.00026345006827061,2.60123967162219e-05,0.000500887739824998,0.000351087942755734,3.71998398086106e-05,0.000664976045702858,2067,0,1,10,1,20,1,34
"12337","House Wren","House Wren",1970,2017,5.44888227083333,6.083658,0.122978163271854,FALSE,0,0.00406586168050735,-0.00474391695538658,0.0128756403164013,0.000464774935773238,-4.7214434000215e-05,0.000976764305546691,0.000934351654865574,0.000147903501097142,0.00172079980863401,2067,0,0.117,NA,0.007,NA,0,NA
"12385","Hudsonian Godwit","Hudsonian Godwit",1974,2016,0.0512206976744186,0.138,3.71300456468504,TRUE,0,-0.0501958722210555,-0.0930620906101293,-0.00732965383198181,0.123286945861441,0.0533272688611526,0.193246622861729,0.0169253237796744,-0.0123983908828776,0.0462490384422263,2066,1,0.998,5,0.991,12,0.956,22
"12433","Hutton's Vireo","Hutton's Vireo",1970,2017,0.873488708333333,1.195106,0.485982612104496,FALSE,0,0.0109087516762084,0.00129359926543355,0.0205239040869833,0.00300652949665501,0.00123706593070001,0.00477599306261002,0.00106830037030794,-0.000150471235702462,0.00228707197631833,2067,0,0.07,NA,0.059,NA,0.001,NA
"12481","Inca Dove","Inca Dove",1970,2017,0.977859604166667,1.526556,0.647710034061434,FALSE,0,0.0154060912986548,-0.00382956369468695,0.0346417462919966,0.00341629511762833,0.000365833818767258,0.00646675641648939,0.00442395289761399,0.000437346801438782,0.0084105589937892,2067,0,0.167,NA,0.121,NA,0.059,NA
"12529","Indigo Bunting","Indigo Bunting",1970,2017,10.0147739583333,11.719085,0.0656244122926056,FALSE,0,-0.00762821346633346,-0.0105915039583917,-0.00466492297427525,6.92785121436297e-05,3.39769344217842e-06,0.000135159330845081,0.000105357877714986,1.36621984867933e-05,0.000197053556943179,2067,0,0.67,46,0,NA,0,NA
"12577","Juniper Titmouse","Juniper Titmouse",1970,2017,0.7687148125,0.969569,0.707570462929508,FALSE,0,0.00687296014365337,0.00422368856754781,0.00952223171975894,0.000447549950410901,0.000212873656705466,0.000682226244116336,7.78930649183829e-05,-2.86008843649737e-05,0.000184387014201739,2067,0,0.035,NA,0,NA,0,NA
"12625","Kentucky Warbler","Kentucky Warbler",1970,2017,1.50512585416667,1.940456,0.264296819447301,FALSE,0,-0.00870856718768399,-0.0140533291380473,-0.00336380523732066,0.000257429494956664,2.68685403348948e-05,0.000487990449578434,0.00034197511884485,3.75596761299771e-05,0.000646390561559724,2067,0,0.78,39,0.031,NA,0,NA
"12673","Killdeer","Killdeer",1970,2017,5.77580675,7.408559,0.0890319229855304,FALSE,0,-0.00902136031870198,-0.0148986056010846,-0.00314411503631933,0.000319408897126644,3.71691066689759e-05,0.000601648687584312,0.000413421411150142,4.46554760595808e-05,0.000782187346240703,2067,0,0.8,38,0.058,NA,0,NA
"12721","King Eider","King Eider",1970,2017,10.7320225237083,50.83907075,8.36086019766432,TRUE,0,-0.0712243171274981,-0.114977959132951,-0.0274706751220457,0.530101563831031,0.295591147777176,0.764611979884886,0.0185247059400509,-0.0160126455164232,0.053062057396525,2067,0.218,1,4,1,9,0.997,16
"12769","King Rail","King Rail",1970,2017,0.221071895833333,0.571322,1.65051199850568,FALSE,0,-0.0463584745141828,-0.0482184843284911,-0.0444984646998745,0.00829628367577094,0.00482666168025271,0.0117659056712892,0,-4.12540097364098e-05,4.12540097364098e-05,2067,1,1,8,1,15,1,26
"12817","Ladder-backed Woodpecker","Ladder-backed Woodpecker",1970,2017,0.960921,1.05971,0.257656513993427,FALSE,0,0.00270126844222254,0.000666904874987986,0.0047356320094571,0.000194030163839854,8.89634855725736e-05,0.000299096842107134,4.7204726812235e-05,-1.01419324064762e-05,0.000104551386030946,2067,0,0,NA,0,NA,0,NA
"12865","Lapland Longspur","Lapland Longspur",1993,2017,38.455747,45.337564,4.80878449514121,TRUE,0,-0.011532149877463,-0.0290844507972035,0.00602015104227742,0.00431390244821642,0.000515250534221775,0.00811255436221107,0.00168090074044,-0.00113424805844063,0.00449604953932063,2067,0,0.862,26,0.424,NA,0.021,NA
"12913","Lark Bunting","Lark Bunting",1970,2017,197.007145270833,425.171469,0.899456768460879,FALSE,0,-0.0302355781217901,-0.0507477364329696,-0.0097234198106106,0.0314110164135852,0.0154658647480098,0.0473561680791605,0.00464805816438217,-0.00179842003243393,0.0110945363611983,2067,0,0.997,10,0.975,21,0.795,38
"12961","Lark Sparrow","Lark Sparrow",1970,2017,6.680479375,8.789196,0.230715323516805,FALSE,0,-0.00823690579129439,-0.0130259912262086,-0.00344782035638015,2.67792488750177e-05,-6.80080990201509e-05,0.000121566596770186,0.000279379301778777,7.4830492927389e-05,0.000483928110630165,2067,0,0.733,42,0.011,NA,0,NA
"13009","Laughing Gull","Laughing Gull",1970,2017,581.8602131875,975.074559,2.57881182143166,TRUE,0,0.0199493785537397,0.0169566317150725,0.0229421253924069,0.00148532860460563,0.000784560696413897,0.00218609651279737,8.84842121514909e-05,-7.42799827361113e-05,0.000251248407039093,2067,0,0,NA,0,NA,0,NA
"13057","Lawrence's Goldfinch","Lawrence's Goldfinch",1970,2017,2.04668225,3.045619,1.62768305391709,FALSE,0,-0.00736412653651433,-0.00942228302280486,-0.00530597005022381,0.00847971980167682,0.00478385399455413,0.0121755856087995,0,-5.98505659725133e-05,5.98505659725133e-05,2067,0,0.708,49,0,NA,0,NA
"13105","Lazuli Bunting","Lazuli Bunting",1970,2017,2.06515727083333,2.426017,0.332731054711553,FALSE,0,0.00388962959527676,-0.000222805334446545,0.00800206452500007,6.01854657825094e-05,-3.06094868123121e-05,0.000150980418377331,0.000204727961248039,4.25190688290371e-05,0.00036693685366704,2067,0,0.02,NA,0,NA,0,NA
"13153","Least Bittern","Least Bittern",1970,2017,0.0526603541666667,0.074669,1.01567371443402,FALSE,0,0.00660723125233992,0.00392797905717305,0.00928648344750678,0.00715528699422968,0.00414280262217815,0.0101677713662812,0,-3.82945235811948e-05,3.82945235811948e-05,2067,0,0.006,NA,0,NA,0,NA
"13201","Least Flycatcher","Least Flycatcher",1970,2017,6.82816041666667,10.229377,0.212314293830582,FALSE,0,-0.0179143498843698,-0.0184891175793442,-0.0173395821893954,0.000596175800839936,0.000349531436409808,0.000842820165270063,0,-2.56323429257623e-06,2.56323429257623e-06,2067,0,1,20,1,39,0,NA
"13249","Least Sandpiper","Least Sandpiper",1974,2016,1.483,2.35,1.062344176732,FALSE,0,-0.00575976751783479,-0.0428683022628843,0.0313487672272147,0.0272836287956723,0.00873097162101437,0.0458362859703303,0.0143562481060394,-0.00146393521120344,0.0301764314232823,2066,0,0.765,15,0.532,46,0.243,NA
"13297","Least Tern","Least Tern",1970,2017,2.54126564583333,6.49145,2.28526936993755,TRUE,0,-0.0374351828622227,-0.0467083419431106,-0.0281620237813348,0.000558426321735362,-2.90450542253768e-05,0.0011458976976961,0.0010342827650172,0.000156307453038144,0.00191225807699625,2067,0,1,10,1,19,0.999,32
"13345","LeConte's Sparrow","LeConte's Sparrow",1970,2017,2.23438685416667,3.747379,0.831882332888495,FALSE,0,-0.0225867509949832,-0.0251418721276458,-0.0200316298623206,0.0123824905170966,0.00716582958066011,0.0175991514535332,0,-6.6720151930822e-05,6.6720151930822e-05,2067,0,1,16,1,31,0,NA
"13393","LeConte's Thrasher","LeConte's Thrasher",1970,2017,0.68660125,1.155739,1.47475713749553,FALSE,0,-0.0213217760910131,-0.0244040550358472,-0.0182394971461789,0.0145185560066489,0.00837313082774708,0.0206639811855507,0,-8.19105785125038e-05,8.19105785125038e-05,2067,0,1,17,1,33,0,NA
"13441","Lesser Goldfinch","Lesser Goldfinch",1970,2017,2.77606027083333,3.682253,0.472067536677192,FALSE,0,0.00946822684246853,0.00369402410050609,0.015242429584431,0.00370865506775517,0.00191742923233747,0.00549988090317287,0.000356168096897029,-0.000190245619703287,0.000902581813497345,2067,0,0.043,NA,0.012,NA,0,NA
"13489","Lesser Nighthawk","Lesser Nighthawk",1970,2017,2.65412908333333,3.492069,0.984969618362466,FALSE,0,0.000410717308519739,-0.00150223152281152,0.002323666139851,0.00231321876880849,0.0012679065580217,0.00335853097959528,0,-1.98367091358287e-05,1.98367091358287e-05,2067,0,0,NA,0,NA,0,NA
"13537","Lesser Scaup","Lesser Scaup",1970,2017,3.928603375,7.851071,1.11994700862017,FALSE,0,-0.00922088618063784,-0.0388713843125958,0.0204296119513201,0.0131765431047568,0.0035574305778708,0.0227956556316429,0.0104217156979626,0.000318918427526092,0.0205245129683991,2067,0,0.799,16,0.561,43,0.24,NA
"13585","Lesser Yellowlegs","Lesser Yellowlegs",1974,2016,1.0676511627907,2.08,1.17964065748226,FALSE,0,-0.0284515243237081,-0.0357037736480528,-0.0211992749993635,0.0681552688964217,0.0368718717025261,0.0994386660903173,0,-0.000554269728148085,0.000554269728148085,2066,0,1,13,1,25,1,43
"13633","Lewis's Woodpecker","Lewis's Woodpecker",1970,2017,0.136793020833333,0.240758,1.08500472038503,FALSE,0,-0.0188466595174323,-0.0268947352188397,-0.0107985838160249,0.00217018390510971,0.000856971882504654,0.00348339592771477,0.000738407087424824,-0.000164435972738675,0.00164125014758832,2067,0,0.999,18,0.923,36,0.101,NA
"13681","Limpkin","Limpkin",1970,2017,2.72879745091667,6.711153044,4.21256329309384,TRUE,0,0.00375514616996989,-0.0481344750698186,0.0556447674097584,0.00209033590201958,-0.00850181406537643,0.0126824858694156,0.0328317913018236,0.0091423369291307,0.0565212456745165,2067,0,0.776,9,0.584,33,0.345,NA
"13729","Lincoln's Sparrow","Lincoln's Sparrow",1970,2017,7.06879372916667,8.239613,0.627515492586095,FALSE,0,0.000299039319390357,-0.0103294291264029,0.0109275077651837,0.00123037516830035,0.00021222994886759,0.00224852038773311,0.00134749412720762,0.000106702718973459,0.00258828553544179,2067,0,0.169,NA,0.008,NA,0,NA
"13777","Little Blue Heron","Little Blue Heron",1970,2017,2.03974641666667,2.894499,0.465715833225203,FALSE,0,-0.0140683029845411,-0.0157439397426924,-0.0123926662263898,0.000636661931271727,0.000344957178526582,0.000928366684016871,2.57310135958578e-05,-2.64661001764021e-05,7.79281273681177e-05,2067,0,1,26,0.613,50,0,NA
"13825","Loggerhead Shrike","Loggerhead Shrike",1970,2017,1.55637589583333,2.999236,0.159046743381156,FALSE,0,-0.0251728221024508,-0.0376421742350611,-0.0127034699698405,0.000332567320161191,-0.00038243048404591,0.00104756512436829,0.00188998250141858,0.000466314270907396,0.00331365073192977,2067,0,0.999,13,0.978,27,0.619,47
"13873","Long-billed Curlew","Long-billed Curlew",1970,2017,2.52896408333333,2.881443,0.544981499505465,FALSE,0,0.000295742516540254,-0.00453357675236973,0.00512506178545024,0.000902232292595726,0.000390330530813167,0.00141413405437828,0.000267399035701921,-5.00593962581135e-05,0.000584857467661956,2067,0,0.002,NA,0,NA,0,NA
"13921","Long-billed Dowitcher","Long-billed Dowitcher",1974,2016,0.0313948837209302,0.086,3.1035068534319,TRUE,0,0.00908513747398539,-0.11660865696249,0.134778931910461,0.251137985076079,0.0642491039624426,0.438026866189715,0.164838505785971,-0.0151946107488715,0.344871622320814,2066,1,0.898,2,0.805,7,0.669,20
"13969","Long-billed Thrasher","Long-billed Thrasher",1970,2017,0.2434154375,0.682057,0.989285564088511,FALSE,0,0.054465175237814,0.0523865182342164,0.0565438322414116,0.000294992001838497,0.000144620576819349,0.000445363426857644,4.83186347868069e-05,-1.57225811923413e-05,0.000112359850765955,2067,0,0,NA,0,NA,0,NA
"14017","Long-eared Owl","Long-eared Owl",1970,2017,0.322373929541667,0.616162792,1.16531017858769,FALSE,0,-0.0246546303665157,-0.0358621639818717,-0.0134470967511598,0.000843020012062618,-2.59110782957395e-05,0.00171195110242098,0.00151071849982088,0.000226558491655079,0.00279487850798668,2067,0,1,14,0.983,27,0.586,48
"14065","Long-tailed Duck","Long-tailed Duck",1970,2017,84.4029626822917,522.6581681,87.5928178589128,TRUE,0,-0.0431874116497065,-0.0555276641315538,-0.0308471591678591,0.335997209238916,0.195368107932072,0.47662631054576,0,-0.00168617477389044,0.00168617477389044,2067,0,1,9,1,17,1,28
"14113","Louisiana Waterthrush","Louisiana Waterthrush",1970,2017,0.2450090625,0.314223,0.237955312196256,FALSE,0,0.00823768599165146,0.00549615696249914,0.0109792150208038,8.75398639506355e-05,1.62610621768835e-05,0.000158818665724387,8.93818946790115e-05,5.046496842501e-06,0.000173717292515522,2067,0,0.024,NA,0,NA,0,NA
"14161","Lucy's Warbler","Lucy's Warbler",1970,2017,5.156134625,7.212867,1.28731133669626,FALSE,0,0.0109068571064643,0.0096106884986791,0.0122030257142495,0.00227281494025541,0.00130326390827651,0.00324236597223432,0,-1.37330514839915e-05,1.37330514839915e-05,2067,0,0,NA,0,NA,0,NA
"14209","MacGillivray's Warbler","MacGillivray's Warbler",1970,2017,6.0119716875,7.568165,0.409416990533786,FALSE,0,-0.00954600565359674,-0.00990049258060608,-0.00919151872658739,0.000274111652864339,0.000160238735220758,0.000387984570507921,0,-1.25175262438103e-06,1.25175262438103e-06,2067,0,1,38,0,NA,0,NA
"14257","Magnolia Warbler","Magnolia Warbler",1970,2017,11.6771897708333,14.020592,0.456503691639871,FALSE,0,0.00513641083910786,0.00218074054970493,0.00809208112851079,0.000193130451720684,6.84549031543645e-05,0.000317806000287003,0.000102444490166609,-4.47073440532088e-06,0.000209359714738538,2067,0,0.017,NA,0,NA,0,NA
"14305","Mallard","Mallard",1970,2017,7951.56666666667,11792.5,0.15198925652326,FALSE,0,0.0011794760725492,-0.0275254558270736,0.029884407972172,0.000383244689632356,-0.00270583453619283,0.00347232391545754,0.0100592731615369,0.00292576345820535,0.0171927828648684,2067,0,0.614,28,0.328,NA,0.09,NA
"14353","Marbled Godwit","Marbled Godwit",1970,2017,2.36257322916667,2.947296,0.420861688689186,FALSE,0,-0.00790818205654021,-0.0125920492398,-0.00322431487328037,0.000573243064813516,0.000211931257230866,0.000934554872396165,0.000254592790723001,-2.97454728155887e-05,0.000538931054261591,2067,0,0.69,44,0.005,NA,0,NA
"14401","Marbled Murrelet","Marbled Murrelet",1970,2017,8.98901510847917,12.79382737,3.74624117178906,TRUE,0,-0.0036867634919269,-0.012746092934337,0.00537256595048322,0.018489281823865,0.0101740668050081,0.026804496842722,0.000817940815800511,-0.000642828938539675,0.0022787105701407,2067,0,0.29,NA,0.01,NA,0,NA
"14449","Marsh Wren","Marsh Wren",1970,2017,0.909936416666667,1.68275,0.586389226711077,FALSE,0,0.0208360576719111,0.0120248591764868,0.0296472561673355,0.00376825430564333,0.00171767966030038,0.00581882895098629,0.000880113477454242,-0.000224123121284158,0.00198435007619264,2067,0,0,NA,0.012,NA,0.027,NA
"14497","McCown's Longspur","McCown's Longspur",1970,2017,30.4944995833333,87.932842,2.82473504780403,TRUE,0,-0.0427138786693465,-0.0576857157772858,-0.0277420415614071,0.0035952919831716,0.000936798793788904,0.0062537851725543,0.0026365020209386,-7.66421765728636e-05,0.00534964621845007,2067,0,1,8,1,16,0.996,28
"14545","Merlin","Merlin",1970,2017,0.06138775,0.126273,0.510626221102347,FALSE,0,0.033560141304313,0.0316693009297404,0.0354509816788856,0.000584982251502553,0.000313898176423456,0.000856066326581649,3.68579166255502e-05,-2.48973553173607e-05,9.86131885684611e-05,2067,0,0,NA,0,NA,0,NA
"14593","Mew Gull","Mew Gull",1993,2017,5.48342924,9.269921,1.19341757908735,FALSE,0,-0.0484543341707807,-0.0510257695444854,-0.0458828987970759,0.000186950115857529,5.20853521970468e-05,0.000321814879518012,3.45100369528848e-05,-2.72651975226342e-05,9.62852714284038e-05,2067,0,1,8,1,15,1,25
"14641","Mexican Jay","Mexican Jay",1993,2017,17.50434876,19.041149,4.90985135905072,TRUE,0,-0.00367015934149184,-0.00548710565969998,-0.0018532130232837,0.000658886669272398,0.000243975960703432,0.00107379737784136,0,-1.51393897766075e-05,1.51393897766075e-05,2067,0,0,NA,0,NA,0,NA
"14689","Mississippi Kite","Mississippi Kite",1970,2017,0.83995625,1.332616,0.716717094764244,FALSE,0,0.0104690663587029,0.00211063242794153,0.0188275002894643,0,-0.000244592634460369,0.000244592634460369,0.000854150300623436,0.000261597590331864,0.00144670301091501,2067,0,0.065,NA,0.047,NA,0,NA
"14737","Monk Parakeet","Monk Parakeet",1970,2017,0.667810701270833,2.429663392,4.60530410160738,TRUE,10,0.162586775182135,0.0733411290633274,0.251832421300942,0.000138190455501135,-0.0273865329512131,0.0276629138622153,0.0974397519870376,0.0305148963002452,0.16436460767383,2067,0.031,0.304,NA,0.099,NA,0.019,NA
"14785","Mottled Duck","Mottled Duck",1970,2017,3.9299844375,7.7203,0.95222943188286,FALSE,0,-0.024870670070354,-0.0321568120925343,-0.0175845280481736,0.000197552498008747,-9.51410863784163e-05,0.00049024608239591,0.000641928258037697,0.000126084493239426,0.00115777202283597,2067,0,1,14,0.999,28,0.616,48
"14833","Mountain Bluebird","Mountain Bluebird",1970,2017,2.71378077083333,3.143993,0.303905591438097,FALSE,0,-0.00373290243426439,-0.0112869694136082,0.00382116454507942,0.000871752954227298,0.000240317015859613,0.00150318889259498,0.000676132984897538,1.93153961077805e-05,0.0013329505736873,2067,0,0.258,NA,0.005,NA,0,NA
"14881","Mountain Chickadee","Mountain Chickadee",1970,2017,6.90476477083333,9.8325,0.413691498593133,FALSE,0,-0.0149484480795472,-0.0158860384645638,-0.0140108576945307,0.00196589666049967,0.00112985783147828,0.00280193548952106,0,-1.15709829067852e-05,1.15709829067852e-05,2067,0,1,24,0.992,47,0,NA
"14929","Mountain Plover","Mountain Plover",1970,2017,0.4608098125,0.900677,1.83677825229793,FALSE,0,-0.0310048063657724,-0.0358665625716944,-0.0261430501598504,0.00409510316841401,0.00220455287593603,0.00598565346089199,0.000241781779025898,-0.000171632283570862,0.000655195841622658,2067,0,1,12,1,23,0.999,39
"14977","Mountain Quail","Mountain Quail",1970,2017,3.58449283333333,5.421111,0.709394602842749,FALSE,0,-0.00578843879556483,-0.0108993174039406,-0.000677560187189038,0.0379195019700941,0.0217091445064185,0.0541298594337697,0,-0.000233139868252607,0.000233139868252607,2067,0,0.001,NA,0,NA,0,NA
"15025","Mourning Dove","Mourning Dove",1970,2017,27.9219640625,31.858975,0.0603342676422396,FALSE,0,-0.00323319283496523,-0.00672886855275793,0.000262482882827465,0.000725157200599143,0.000348998591849606,0.00110131580934868,0.00013764581477501,-3.75705625315022e-05,0.000312862192081522,2067,0,0.013,NA,0,NA,0,NA
"15073","Mourning Warbler","Mourning Warbler",1970,2017,6.780082625,9.809324,0.529797140474272,FALSE,0,-0.0136107680738812,-0.0152655999513338,-0.0119559361964286,0.00441824659704866,0.00258996044111992,0.00624653275297739,0,-1.9061671401569e-05,1.9061671401569e-05,2067,0,1,27,0.286,NA,0,NA
"15121","Mute Swan","Mute Swan",1970,2017,0.332513,0.762101,2.30584674998971,TRUE,0,0.0354082937147547,0.0295236093799055,0.0412929780496039,0.00129236104836027,0.000542698808062497,0.00204202328865804,0.000395205534195482,-8.38060123134829e-05,0.000874217080704447,2067,0,0,NA,0,NA,0,NA
"15169","Nashville Warbler","Nashville Warbler",1970,2017,13.5074421875,15.097845,0.429876353678895,FALSE,0,-0.00133885017804932,-0.00904300546166854,0.0063653051055699,0.000860991055710543,0.000219216547362342,0.00150276556405874,0.000702889021428901,1.74110636847548e-05,0.00138836697917305,2067,0,0.108,NA,0.001,NA,0,NA
"15217","Nelson's Sparrow","Nelson's Sparrow",1970,2017,0.138014270833333,0.272725,0.936924791689546,FALSE,0,0.0207982469629393,0.0141546279437188,0.0274418659821599,0.0138887928295776,0.00780648466847332,0.0199711009906819,0.000410372263957469,-0.000379282639634332,0.00120002716754927,2067,0,0,NA,0.002,NA,0.013,NA
"15265","Northern Bobwhite","Northern Bobwhite",1970,2017,20.9382535833333,45.329979,0.137896675810196,FALSE,0,-0.0324478026975634,-0.0572147862632724,-0.00768081913185433,0,-0.00215469175843619,0.00215469175843619,0.00749834423533036,0.00228438660426375,0.012712301866397,2067,0,0.994,9,0.967,19,0.818,34
"15313","Northern Cardinal","Northern Cardinal",1970,2017,23.06823825,25.02562,0.0601713938879688,FALSE,0,0.00178619390927997,-0.00186575332243912,0.00543814114099906,4.02683706137719e-05,-2.79376661726771e-05,0.000108474407400221,0.000161623879642701,3.51249182811432e-05,0.000288122841004259,2067,0,0.001,NA,0,NA,0,NA
"15361","Northern Flicker","Northern Flicker",1970,2017,2.88731716666667,3.955955,0.108977122019156,FALSE,0,-0.012102468235746,-0.0149982795602816,-0.00920665691121039,0.000610942202220986,0.000298556781677873,0.000923327622764099,9.24820392116018e-05,-3.64160355109535e-05,0.000221380113934157,2067,0,1,30,0.107,NA,0,NA
"15409","Northern Fulmar","Northern Fulmar",1970,2017,1.329835375625,13.99935235,5.48876022439861,TRUE,0,-0.0178104449337476,-0.0491019926230083,0.013481102755513,2.23886519910174,1.25014470714988,3.22758569105361,0,-0.0170874102636773,0.0170874102636773,2067,0,1,21,1,39,0,NA
"15457","Northern Gannet","Northern Gannet",1970,2017,15.1871553812708,42.75923138,3.90307519942937,TRUE,0,0.0545276522760591,0.0510847716060938,0.0579705329460243,0.0154264928991291,0.00900299518253361,0.0218499906157246,0,-7.26781473217935e-05,7.26781473217935e-05,2067,0,0,NA,0,NA,0,NA
"15505","Northern Goshawk","Northern Goshawk",1970,2017,0.011773875,0.016238,0.55036684152396,FALSE,0,0.00608569807495131,0.00314340726089729,0.00902798888900534,0.00180805563162127,0.000970029621695599,0.00264608164154694,8.08512450448471e-05,-8.17663996316961e-05,0.00024346888972139,2067,0.036,0.027,NA,0,NA,0,NA
"15553","Northern Harrier","Northern Harrier",1970,2017,0.395891520833333,0.492072,0.2081037139539,FALSE,0,-0.00775305056283137,-0.0091112381618321,-0.00639486296383065,0.00213069279752884,0.00121784901927094,0.00304353657578673,0,-1.33283603253055e-05,1.33283603253055e-05,2067,0,0.922,46,0,NA,0,NA
"15601","Northern Mockingbird","Northern Mockingbird",1970,2017,17.5838937083333,21.952007,0.103734035958357,FALSE,0,-0.00595616748079608,-0.0121246667985605,0.000212331836968308,0.000128741407605493,-7.27971370105013e-05,0.000330279952221487,0.000460733013317371,9.65054869193007e-05,0.000824960539715441,2067,0,0.431,NA,0.007,NA,0,NA
"15649","Northern Parula","Northern Parula",1970,2017,2.20308225,3.350574,0.188809996796259,FALSE,0,0.0136684860527491,0.0054059186234195,0.0219310534820786,0,-0.000238399998618668,0.000238399998618668,0.000834765875807173,0.000256697973957613,0.00141283377765673,2067,0,0.021,NA,0.058,NA,0.002,NA
"15697","Northern Pintail","Northern Pintail",1970,2017,3464.9625,6979,0.242320397696084,FALSE,0,-0.0168651201526977,-0.0469472566543393,0.0132170163489439,0.0167773517898264,0.00537917439769933,0.0281755291819535,0.0106704626362175,-7.07447115893232e-05,0.0214116699840243,2067,0,0.902,12,0.74,29,0.425,NA
"15745","Northern Pygmy-Owl","Northern Pygmy-Owl",1970,2017,0.0273304375,0.034597,0.640000067361031,FALSE,0,0.00611846822945634,0.00260492749789879,0.00963200896101388,0.0013947097742126,0.000727906999107981,0.00206151254931721,0.000133190332183776,-6.55339785398291e-05,0.000331914642907381,2067,0,0.04,NA,0,NA,0,NA
"15793","Northern Rough-winged Swallow","Northern Rough-winged Swallow",1970,2017,1.740742875,1.964095,0.199984504036301,FALSE,0,-0.00380973215726728,-0.00600794272228621,-0.00161152159224834,0.000133490004467432,5.24039493757079e-05,0.000214576059559155,5.62940121238092e-05,-4.98573701165894e-06,0.000117573761259277,2067,0,0.001,NA,0,NA,0,NA
"15841","Northern Saw-whet Owl","Northern Saw-whet Owl",1970,2017,0.2201106560625,0.506231863,1.11325284360905,FALSE,0,0.0211888909709266,0.0164155165151224,0.0259622654267309,0.0343895709893154,0.0200649898212024,0.0487141521574284,0,-0.000162748799368812,0.000162748799368812,2067,0,0,NA,0,NA,0,NA
"15889","Northern Shoveler","Northern Shoveler",1970,2017,2883.70416666667,5278.9,0.22661038959276,FALSE,0,0.0152116964793669,-0.0133230516071648,0.0437464445658986,0.0127193079326391,0.00355475231759962,0.0218838635476786,0.00963841306782703,0.000207453579214213,0.0190693725564398,2067,0,0.399,NA,0.222,NA,0.11,NA
"15937","Northern Shrike","Northern Shrike",1970,2017,1.49524080939583,1.864735171,0.219822288760783,FALSE,0,-0.00523486466016396,-0.00687693437398512,-0.00359279494634281,0.00635597696018316,0.0036545598902314,0.00905739403013492,0,-3.72178587903905e-05,3.72178587903905e-05,2067,0,0,NA,0,NA,0,NA
"15985","Northern Waterthrush","Northern Waterthrush",1970,2017,2.00946104166667,2.59352,0.367116811513837,FALSE,0,0.00914977892208696,0.00656152815817908,0.0117380296859948,0.000984125626983306,0.000523097892378004,0.00144515336158861,6.9670625039196e-05,-4.44115199128343e-05,0.000183752769991226,2067,0,0.007,NA,0,NA,0,NA
"16033","Northwestern Crow","Northwestern Crow",1970,2017,39.36158675,42.137915,1.05471296891037,FALSE,0,0.000834692266507101,-0.00243180318422511,0.00410118771723931,0.000354688968974615,0.000149141964241177,0.000560235973708052,0.000123404280407459,-1.547162136861e-05,0.000262280182183529,2067,0,0,NA,0,NA,0,NA
"16081","Nuttall's Woodpecker","Nuttall's Woodpecker",1970,2017,2.2460556875,2.888877,0.508211645487566,FALSE,0,0.0108995179090912,0.00928461862250886,0.0125144171956734,0.00422877805768049,0.00244174629626341,0.00601580981909756,0,-2.34892665155987e-05,2.34892665155987e-05,2067,0,0,NA,0,NA,0,NA
"16129","Oak Titmouse","Oak Titmouse",1970,2017,10.2353621666667,14.289402,0.724496046716615,FALSE,0,-0.0142954174372252,-0.0154280761791054,-0.0131627586953449,0.00265850177235547,0.00147389430512677,0.00384310923958417,0,-2.12889203889571e-05,2.12889203889571e-05,2067,0,1,25,0.833,49,0,NA
"16177","Olive-sided Flycatcher","Olive-sided Flycatcher",1970,2017,1.2999961875,2.504079,0.32616605926521,FALSE,0,-0.0288877877445529,-0.0341174424699363,-0.0236581330191695,9.55257344608494e-05,-5.1833172330818e-05,0.000242884641252517,0.000330914578171952,6.70265173102317e-05,0.000594802639033673,2067,0,1,13,1,24,0.973,42
